ts;pPlus;pMinus;totalImbalance;rmBase;rmActual;default broker;netLoad;regOffered;regUsed;baseCost;p1;p2;VidyutVanika;netLoad;regOffered;regUsed;baseCost;p1;p2;TUC_TAC22;netLoad;regOffered;regUsed;baseCost;p1;p2
450;0,2242;-0,0517;-15070,0431;3605,0794;1218,3491;default broker;20185,9781;0,0000;0,0000;4828,9214;4805,4526;-0,0000;VidyutVanika;-9420,7194;1000,0000;1000,0000;-2253,6393;-2253,6393;235,7707;TUC_TAC22;-25835,3019;8760,4335;8760,4335;-6180,3615;-6180,3615;2133,4387
451;0,3085;-0,0638;-15726,6564;5098,2200;1804,0068;default broker;21413,4027;0,0000;0,0000;6941,7322;6917,2645;-0,0000;VidyutVanika;-8702,5947;1000,0000;1000,0000;-2821,1809;-2821,1809;320,9338;TUC_TAC22;-28437,4645;8984,9237;8984,9237;-9218,7714;-9218,7714;2955,3095
452;0,3738;-0,0626;-20075,7101;7907,5848;4488,8507;default broker;22197,3775;0,0000;0,0000;8743,2845;8736,9213;-0,0000;VidyutVanika;-13185,3686;356,4000;356,4000;-5193,5608;-5193,5608;141,6547;TUC_TAC22;-29087,7191;8073,8102;8073,8102;-11457,3086;-11457,3086;3271,3244
453;0,2870;-0,0596;-10600,0894;3154,6425;1503,8153;default broker;21808,1575;0,0000;0,0000;6490,2227;6486,7382;-0,0000;VidyutVanika;-19999,4067;160,0000;160,0000;-5951,9289;-5951,9289;47,5936;TUC_TAC22;-12408,8402;5292,7262;5292,7262;-3692,9363;-3692,9363;1601,5400
454;0,3291;-0,0570;-21840,5411;7663,9230;5344,3897;default broker;21436,4546;0,0000;0,0000;7522,1276;7521,6558;-0,0000;VidyutVanika;-16450,8253;38,2000;38,2000;-5772,6527;-5772,6527;13,7566;TUC_TAC22;-26826,1705;6292,1672;6292,1672;-9413,3979;-9413,3979;2305,2959
455;0,1736;-0,0360;-13886,9219;2603,7907;0,0000;default broker;21144,2169;0,0000;0,0000;3964,5298;3964,5298;-0,0000;VidyutVanika;-22945,9834;0,0000;0,0000;-4302,3601;-4302,3601;-0,0000;TUC_TAC22;-12085,1554;6452,0399;6452,0399;-2265,9604;-2265,9604;1257,7243
456;0,1651;-0,0359;-16600,4694;3016,1604;0,0000;default broker;19982,0329;0,0000;0,0000;3630,5610;3630,5610;-0,0000;VidyutVanika;-21027,5433;0,0000;0,0000;-3820,5211;-3820,5211;-0,0000;TUC_TAC22;-15554,9590;6134,9382;6134,9382;-2826,2003;-2826,2003;1178,8701
457;0,2392;-0,0475;-23885,9086;6284,0751;5330,1280;default broker;18367,3635;0,0000;0,0000;4832,2169;4832,2169;-0,0000;VidyutVanika;-21505,7542;0,0000;0,0000;-5657,8871;-5657,8871;-0,0000;TUC_TAC22;-20747,5179;3363,5941;3363,5941;-5458,4049;-5458,4049;953,9470
458;0,1366;-0,0356;-13388,1947;2008,0546;1569,9727;default broker;17296,8542;0,0000;0,0000;2594,3025;2594,3025;-0,0000;VidyutVanika;-19421,5470;160,0000;0,0000;-2912,9787;-2912,9787;-0,0000;TUC_TAC22;-11263,5019;2726,9644;2726,9644;-1689,3784;-1689,3784;438,0819
459;0,1313;-0,0356;-18195,1742;2720,7043;2277,6930;default broker;16372,9270;0,0000;0,0000;2448,2257;2448,2257;-0,0000;VidyutVanika;-18574,6551;160,0000;0,0000;-2777,4477;-2777,4477;-0,0000;TUC_TAC22;-15993,4461;2684,2694;2684,2694;-2391,4823;-2391,4823;443,0113
460;0,1509;-0,0354;-8054,8312;1280,3995;953,7062;default broker;15259,1281;0,0000;0,0000;2425,5977;2425,5977;-0,0000;VidyutVanika;-14228,3964;160,0000;0,0000;-2261,7521;-2261,7521;-0,0000;TUC_TAC22;-9085,5630;1979,5306;1979,5306;-1444,2451;-1444,2451;326,6933
461;0,2296;-0,0447;-6972,6014;1649,5945;532,8466;default broker;14368,8249;0,0000;0,0000;3399,4105;3396,4331;-0,0000;VidyutVanika;-15767,8096;160,0000;160,0000;-3730,3856;-3730,3856;37,4984;TUC_TAC22;-5573,6168;4514,9318;4514,9318;-1318,6194;-1318,6194;1077,8047
462;0,2316;-0,0517;-17255,8231;4294,7552;3204,8505;default broker;12397,1387;0,0000;0,0000;3085,4904;3085,0899;-0,0000;VidyutVanika;-23591,1999;68,1100;68,1100;-5871,5500;-5871,5500;17,5649;TUC_TAC22;-6061,7618;4092,1031;4092,1031;-1508,6955;-1508,6955;1071,7824
463;0,1793;-0,0372;7556,4786;224,2897;203,0881;default broker;10195,2511;0,0000;0,0000;-302,6132;302,6132;-0,0000;VidyutVanika;-6899,9731;-920,0000;-920,0000;204,8035;-204,8035;-21,2017;TUC_TAC22;4261,2006;-3459,1963;0,0000;-126,4800;126,4800;-0,0000
464;0,2581;-0,0407;8980,1653;285,0554;260,3007;default broker;8737,6880;0,0000;0,0000;-277,3585;277,3585;-0,0000;VidyutVanika;-173,3308;-1040,0000;-1040,0000;5,5020;-5,5020;-24,7547;TUC_TAC22;415,8081;-4029,2325;0,0000;-13,1989;13,1989;-0,0000
465;0,2179;-0,0508;11962,9677;464,0080;451,6563;default broker;8266,3426;0,0000;0,0000;-320,6269;320,6269;-0,0000;VidyutVanika;-531,1496;-452,8263;-452,8263;20,6017;-20,6017;-12,3517;TUC_TAC22;4227,7746;-4387,2174;0,0000;-163,9828;163,9828;-0,0000
466;0,2562;-0,0505;7698,0803;329,5187;327,3957;default broker;8469,5388;0,0000;0,0000;-362,5412;362,5412;-0,0000;VidyutVanika;-2326,9130;-60,3684;-60,3684;99,6042;-99,6042;-2,1230;TUC_TAC22;1555,4545;-4484,4223;0,0000;-66,5817;66,5817;-0,0000
467;0,2512;-0,0589;-3639,7458;927,4508;0,0000;default broker;9170,1283;0,0000;0,0000;2336,6583;2173,1260;-0,0000;VidyutVanika;-3876,6342;1040,0000;0,0000;-987,8127;-987,8127;-0,0000;TUC_TAC22;-8933,2399;5449,8325;3639,7458;-2276,2963;-2276,2963;862,5426
468;0,2214;-0,0572;13839,5844;599,9048;599,8321;default broker;9952,2443;0,0000;0,0000;-431,4002;431,4002;-0,0000;VidyutVanika;-4190,7347;-2,4632;-2,4632;181,6559;-181,6559;-0,0727;TUC_TAC22;8078,0749;-4279,5062;0,0000;-350,1605;350,1605;-0,0000
469;0,2209;-0,0565;2153,9171;116,9519;116,8877;default broker;12072,2200;0,0000;0,0000;-655,4891;655,4891;-0,0000;VidyutVanika;-15312,4238;-1,2316;-1,2316;831,4234;-831,4234;-0,0642;TUC_TAC22;5394,1208;-3195,6270;0,0000;-292,8862;292,8862;-0,0000
470;0,1710;-0,0508;32518,2918;592,8640;-0,0000;default broker;13396,2537;0,0000;0,0000;-244,2366;247,4385;-0,0000;VidyutVanika;-6335,0722;-81,0421;-81,0421;115,4992;-117,0134;-1,5000;TUC_TAC22;25457,1103;-3654,6210;-196,3635;-464,1266;-10,0441;2,7350
471;0,1895;-0,0354;25855,3315;246,2847;81,8047;default broker;15836,8835;0,0000;0,0000;-150,8541;-11,4211;-0,0000;VidyutVanika;-9322,8404;-81,0421;-81,0421;88,8046;6,7233;124,1256;TUC_TAC22;19341,2884;-1608,1585;-1608,1585;-184,2353;-162,7510;146,4835
472;0,1563;-0,0390;9413,5546;278,0563;277,4374;default broker;17394,0269;0,0000;0,0000;-513,7824;513,7824;-0,0000;VidyutVanika;-15267,7370;-30,7053;-30,7053;450,9763;-450,9763;-0,6189;TUC_TAC22;7287,2647;-1001,7546;0,0000;-215,2502;215,2502;-0,0000
473;0,1924;-0,0392;18147,0829;381,5949;-0,0000;default broker;18885,6392;0,0000;0,0000;-397,1252;397,1252;-0,0000;VidyutVanika;-6264,7829;-1,1368;-1,1368;131,7352;-131,7352;-0,0033;TUC_TAC22;5526,2266;-3253,5141;0,0000;-116,2049;116,2049;-0,0000
474;0,1867;-0,0364;8789,9883;242,4319;242,4106;default broker;19244,9686;0,0000;0,0000;-530,7851;530,7851;-0,0000;VidyutVanika;-13792,0031;-1,1368;-1,1368;380,3898;-380,3898;-0,0214;TUC_TAC22;3337,0228;-3956,3371;0,0000;-92,0366;92,0366;-0,0000
475;0,1911;-0,0363;15158,9491;320,5341;-0,0000;default broker;20568,4192;0,0000;0,0000;-434,9167;434,9167;-0,0000;VidyutVanika;-10694,9975;-1,1368;-1,1368;226,1444;-226,1444;-0,0068;TUC_TAC22;5285,5273;-3896,3022;0,0000;-111,7618;111,7618;-0,0000
476;0,1402;-0,0353;5505,0467;164,2025;162,1876;default broker;21466,0102;0,0000;0,0000;-640,2801;640,2801;-0,0000;VidyutVanika;-16123,2807;-82,5579;-82,5579;480,9192;-480,9192;-2,0148;TUC_TAC22;162,3172;-4196,0945;0,0000;-4,8415;4,8415;-0,0000
477;0,1383;-0,0352;-94,5590;13,0852;0,0000;default broker;21346,7749;0,0000;0,0000;2954,0059;2954,0059;-0,0000;VidyutVanika;-19812,3784;1115,9100;0,0000;-2741,6733;-2741,6733;-0,0000;TUC_TAC22;-1628,9554;4182,0839;94,5590;-225,4178;-225,4178;13,0852
478;0,1443;-0,0354;-5099,9942;761,8593;258,1657;default broker;21152,6922;0,0000;0,0000;3159,8809;3159,8809;-0,0000;VidyutVanika;-20761,0363;1115,8200;0,0000;-3101,3736;-3101,3736;-0,0000;TUC_TAC22;-5491,6502;3332,3650;3332,3650;-820,3665;-820,3665;503,6935
479;0,1217;-0,0362;-24350,4480;3555,9779;3066,3738;default broker;20395,2178;0,0000;0,0000;2978,3823;2978,3823;-0,0000;VidyutVanika;-35372,8850;1115,7300;0,0000;-5165,6215;-5165,6215;-0,0000;TUC_TAC22;-9372,7808;2923,7062;2923,7062;-1368,7387;-1368,7387;489,6042
480;0,1175;-0,0357;-24781,7145;3526,2061;3055,7172;default broker;19154,5902;0,0000;0,0000;2725,5190;2725,5190;-0,0000;VidyutVanika;-31726,0452;1115,6400;0,0000;-4514,3194;-4514,3194;-0,0000;TUC_TAC22;-12210,2595;2865,2157;2865,2157;-1737,4057;-1737,4057;470,4889
481;0,1153;-0,0358;-23942,3423;3334,0141;3091,3900;default broker;17534,1151;0,0000;0,0000;2441,6570;2422,9869;-0,0000;VidyutVanika;-29906,1631;1115,5500;0,0000;-4164,4869;-4132,6432;-0,0000;TUC_TAC22;-11570,2943;1191,1626;1191,1626;-1611,1842;-1595,1797;201,0248
482;0,1159;-0,0368;-22852,6576;3171,6366;2997,3428;default broker;16354,9048;0,0000;0,0000;2269,8373;2269,8373;-0,0000;VidyutVanika;-26371,7110;1075,4600;0,0000;-3660,0331;-3660,0331;-0,0000;TUC_TAC22;-12835,8514;1085,5814;1085,5814;-1781,4408;-1781,4408;174,2938
483;0,1061;-0,0353;-26393,7911;3496,5762;1848,5103;default broker;15364,1711;0,0000;0,0000;2035,4027;1548,7849;-0,0000;VidyutVanika;-20912,6342;1075,3700;0,0000;-2770,4477;-2108,0975;-0,0000;TUC_TAC22;-20845,3281;2577,8092;2577,8092;-2761,5312;-2013,0965;539,3011
484;0,1143;-0,0453;-19360,6839;2587,4763;2068,1722;default broker;14173,9488;0,0000;0,0000;1894,2904;1808,9935;-0,0000;VidyutVanika;-17313,4350;1075,2800;0,0000;-2313,8699;-2209,6800;-0,0000;TUC_TAC22;-16221,1977;2238,2284;2238,2284;-2167,8968;-2054,6268;359,2341
485;0,1151;-0,0458;-12783,8333;1634,9669;1010,8386;default broker;13600,7461;0,0000;0,0000;1739,4446;1680,2994;-0,0000;VidyutVanika;-13679,1741;1075,1900;0,0000;-1749,4750;-1689,9888;-0,0000;TUC_TAC22;-12705,4054;4061,2508;4061,2508;-1624,9365;-1567,4036;559,3995
486;0,1162;-0,0387;-23070,8769;3213,3045;2613,3778;default broker;11653,3938;0,0000;0,0000;1623,0811;1623,0811;-0,0000;VidyutVanika;-20276,6995;1075,1000;0,0000;-2824,1324;-2824,1324;-0,0000;TUC_TAC22;-14447,5712;3783,4237;3783,4237;-2012,2532;-2012,2532;599,9267
487;0,1478;-0,0496;7427,9863;313,4356;310,1926;default broker;9477,4389;0,0000;0,0000;-399,9155;399,9155;-0,0000;VidyutVanika;-2946,0372;-93,0263;-93,0263;124,3127;-124,3127;-3,2430;TUC_TAC22;896,5846;-3640,8402;0,0000;-37,8328;37,8328;-0,0000
488;0,1258;-0,0484;5506,0031;236,2408;235,0027;default broker;8134,5769;0,0000;0,0000;-349,0225;349,0225;-0,0000;VidyutVanika;-3259,9923;-33,0737;-33,0737;139,8734;-139,8734;-1,2381;TUC_TAC22;631,4185;-3345,7010;0,0000;-27,0917;27,0917;-0,0000
489;0,1262;-0,0403;1115,1656;43,6975;43,6470;default broker;7785,5844;0,0000;0,0000;-305,0761;305,0761;-0,0000;VidyutVanika;-1053,4646;-1,3263;-1,3263;41,2797;-41,2797;-0,0505;TUC_TAC22;-5616,9542;-2931,0972;0,0000;220,0989;-219,5902;-0,0000
490;0,1299;-0,0488;-24593,0560;3799,7184;2904,6283;default broker;7867,5426;0,0000;0,0000;1215,5645;1215,5645;-0,0000;VidyutVanika;193,0530;1120,0000;0,0000;29,8274;29,8274;-0,0000;TUC_TAC22;-32653,6516;5145,6415;5145,6415;-5045,1104;-5045,1104;895,0901
491;0,1250;-0,0376;-702,0088;88,2349;0,0000;default broker;8643,5983;0,0000;0,0000;1086,4072;1086,4072;-0,0000;VidyutVanika;-63,3879;1120,0000;0,0000;-7,9672;-7,9672;-0,0000;TUC_TAC22;-9282,2193;5316,4393;702,0088;-1166,6750;-1166,6750;88,2349
492;0,1366;-0,0497;-4908,9960;694,8013;0,0000;default broker;9691,1751;0,0000;0,0000;1371,6534;1371,6534;-0,0000;VidyutVanika;-316,3407;1120,0000;0,0000;-44,7737;-44,7737;-0,0000;TUC_TAC22;-14283,8304;6198,0669;4908,9960;-2021,6809;-2021,6809;694,8013
493;0,1297;-0,0482;-20427,1589;3066,0164;1991,1865;default broker;11474,1239;0,0000;0,0000;1722,2098;1722,2098;-0,0000;VidyutVanika;-13682,6365;1120,0000;0,0000;-2053,6967;-2053,6967;-0,0000;TUC_TAC22;-18218,6463;6555,1560;6555,1560;-2734,5295;-2734,5295;1074,8299
494;0,1246;-0,0483;-8907,5198;1189,4938;337,1736;default broker;13250,0325;0,0000;0,0000;1769,3850;1769,3850;-0,0000;VidyutVanika;-3606,4045;1120,0000;0,0000;-481,5926;-481,5926;-0,0000;TUC_TAC22;-18551,1478;6258,4441;6258,4441;-2477,2862;-2477,2862;852,3202
495;0,1387;-0,0482;-805,5429;112,3443;0,0000;default broker;15921,9304;0,0000;0,0000;2220,5376;2220,5376;-0,0000;VidyutVanika;-2788,4930;1120,0000;0,0000;-388,8946;-388,8946;-0,0000;TUC_TAC22;-13938,9803;8932,5680;805,5429;-1943,9872;-1943,9872;112,3443
496;0,1395;-0,0483;1386,1753;65,0354;64,5846;default broker;17857,3083;0,0000;0,0000;-837,8145;837,8145;-0,0000;VidyutVanika;-874,9334;-9,9000;-9,9000;41,0494;-41,0494;-0,4509;TUC_TAC22;-15596,1996;-866,9438;0,0000;731,7297;-721,5843;-0,0000
497;0,1878;-0,0508;14585,1330;527,4694;527,4408;default broker;19184,1345;0,0000;0,0000;-693,7917;693,7164;-0,0000;VidyutVanika;6843,4384;-1,3263;-1,3263;-247,4920;247,4920;-0,0286;TUC_TAC22;-11442,4399;-1770,8338;0,0000;413,8143;-413,7694;-0,0000
498;0,1318;-0,0490;11772,1889;438,1411;438,1074;default broker;20071,8203;0,0000;0,0000;-747,0394;746,9244;-0,0000;VidyutVanika;3622,2501;-1,3263;-1,3263;-134,8141;134,8141;-0,0338;TUC_TAC22;-11921,8815;-3646,0006;0,0000;443,7124;-443,6440;-0,0000
499;0,1653;-0,0508;15194,0845;540,2396;540,2126;default broker;22271,9297;0,0000;0,0000;-791,8989;791,8197;-0,0000;VidyutVanika;4628,8953;-1,3263;-1,3263;-164,5846;164,5846;-0,0270;TUC_TAC22;-11706,7406;-3523,5634;0,0000;416,2439;-416,2023;-0,0000
500;0,1319;-0,0475;12898,9507;446,5397;446,4872;default broker;22994,8134;0,0000;0,0000;-796,0412;796,0412;-0,0000;VidyutVanika;-12998,1060;-2,4158;-2,4158;449,9723;-449,9723;-0,0525;TUC_TAC22;2902,2433;-3505,4910;0,0000;-100,4707;100,4707;-0,0000
501;0,1445;-0,0361;7220,6205;208,4140;208,3853;default broker;22807,9464;0,0000;0,0000;-658,3223;658,3223;-0,0000;VidyutVanika;-14848,4503;-1,3263;-1,3263;428,5816;-428,5816;-0,0287;TUC_TAC22;-738,8756;-5460,0598;0,0000;21,3267;-21,3208;-0,0000
502;0,1389;-0,0453;-976,5579;136,6152;0,0000;default broker;22597,8191;0,0000;0,0000;3161,3127;3161,3127;-0,0000;VidyutVanika;-20898,8533;1120,0000;0,0000;-2923,6366;-2923,6366;-0,0000;TUC_TAC22;-2675,5237;4120,4747;976,5579;-374,2913;-374,2913;136,6152
503;0,1285;-0,0420;-12922,4191;1827,8077;1263,7637;default broker;21996,5515;0,0000;0,0000;3111,2957;3111,2957;-0,0000;VidyutVanika;-26605,7636;1120,0000;0,0000;-3763,2443;-3763,2443;-0,0000;TUC_TAC22;-8313,2070;3744,7562;3744,7562;-1175,8591;-1175,8591;564,0440
504;0,1257;-0,0350;-18564,4364;2677,8330;2064,2904;default broker;20249,9432;0,0000;0,0000;2920,9594;2920,9594;-0,0000;VidyutVanika;-30117,6089;1120,0000;0,0000;-4344,3240;-4344,3240;-0,0000;TUC_TAC22;-8696,7706;3859,9774;3859,9774;-1254,4684;-1254,4684;613,5425
505;0,1243;-0,0419;-23222,3211;3425,4867;3048,2872;default broker;18458,7985;0,0000;0,0000;2722,8272;2722,8272;-0,0000;VidyutVanika;-28733,4221;1120,0000;0,0000;-4238,4202;-4238,4202;-0,0000;TUC_TAC22;-12947,6975;2238,6786;2238,6786;-1909,8937;-1909,8937;377,1995
506;0,1208;-0,0431;-24130,7349;3496,2513;3181,2842;default broker;17362,6699;0,0000;0,0000;2515,6406;2515,6406;-0,0000;VidyutVanika;-29698,6786;1160,0000;0,0000;-4302,9789;-4302,9789;-0,0000;TUC_TAC22;-11794,7263;1884,5168;1884,5168;-1708,9130;-1708,9130;314,9670
507;0,1171;-0,0455;-15766,0767;2095,4723;1787,1013;default broker;16139,1493;0,0000;0,0000;2145,0575;2145,0575;-0,0000;VidyutVanika;-22414,2861;1160,0000;0,0000;-2979,0872;-2979,0872;-0,0000;TUC_TAC22;-9490,9399;2103,8821;2103,8821;-1261,4427;-1261,4427;308,3710
508;0,1105;-0,0456;-3774,4891;431,3078;0,0000;default broker;15068,5669;0,0000;0,0000;1721,8728;1721,8728;-0,0000;VidyutVanika;-14455,6932;1160,0000;0,0000;-1651,8402;-1651,8402;-0,0000;TUC_TAC22;-4387,3628;1701,1922;0,0000;-501,3404;-501,3404;-0,0000
509;0,1221;-0,0471;3530,9036;153,8550;153,3921;default broker;14195,8058;0,0000;0,0000;-618,5657;618,5657;-0,0000;VidyutVanika;-6850,4244;-11,5579;-11,5579;298,4993;-298,4993;-0,4629;TUC_TAC22;-3814,4778;-5884,8462;0,0000;166,2114;-165,2112;-0,0000
510;0,1306;-0,0454;-8281,3754;1150,1712;596,6182;default broker;12063,6337;0,0000;0,0000;1675,4757;1675,4757;-0,0000;VidyutVanika;-11904,2518;1160,0000;0,0000;-1653,3398;-1653,3398;-0,0000;TUC_TAC22;-8440,7572;3862,7580;3862,7580;-1172,3071;-1172,3071;553,5529
511;0,1300;-0,0402;9964,3025;301,4422;301,3865;default broker;10148,7661;0,0000;0,0000;-307,0227;306,9091;-0,0000;VidyutVanika;1043,0125;-2,7474;-2,7474;-31,5534;31,5534;-0,0557;TUC_TAC22;-1227,4761;-3192,3686;0,0000;37,1339;-37,1201;-0,0000
512;0,1249;-0,0477;2201,8336;100,2504;100,1622;default broker;8439,9149;0,0000;0,0000;-384,2730;384,2730;-0,0000;VidyutVanika;-5864,0835;-2,0368;-2,0368;266,9943;-266,9943;-0,0883;TUC_TAC22;-373,9978;-4070,4397;0,0000;17,0283;-16,9983;-0,0000
513;0,1399;-0,0367;8255,0089;235,1264;235,0976;default broker;7956,1967;0,0000;0,0000;-226,6153;226,6153;-0,0000;VidyutVanika;-195,4057;-1,4211;-1,4211;5,5657;-5,5657;-0,0287;TUC_TAC22;494,2178;-4376,2505;0,0000;-14,0767;14,0767;-0,0000
514;0,1266;-0,0487;30865,4948;549,1489;-0,0000;default broker;8342,9025;0,0000;0,0000;-148,4342;153,2144;-0,0000;VidyutVanika;16849,5729;-1,4211;-1,4211;-299,7821;309,4609;-0,0263;TUC_TAC22;5673,0195;-3830,9760;-716,0178;-100,9325;-1,6225;8,8464
515;0,1373;-0,0351;9752,5469;247,5693;-0,0000;default broker;8749,1128;0,0000;0,0000;-222,0970;222,0572;-0,0000;VidyutVanika;3888,5914;-1,4211;-1,4211;-98,7122;98,7122;-0,0222;TUC_TAC22;-2885,1573;-4331,0921;0,0000;73,2400;-73,2268;-0,0000
516;0,1240;-0,0399;14410,5310;367,5353;-0,0000;default broker;9821,5093;0,0000;0,0000;-250,4940;250,4725;-0,0000;VidyutVanika;9197,5851;-1,4211;-1,4211;-234,5810;234,5810;-0,0158;TUC_TAC22;-4608,5634;-4259,9583;0,0000;117,5397;-117,5296;-0,0000
517;0,1307;-0,0424;18562,3528;442,9760;-0,0000;default broker;11680,2357;0,0000;0,0000;-278,7397;278,7302;-0,0000;VidyutVanika;998,9920;-1,4211;-1,4211;-23,8402;23,8402;-0,0075;TUC_TAC22;5883,1251;-2686,9059;0,0000;-140,3962;140,3914;-0,0000
518;0,1190;-0,0470;9959,5488;368,8488;368,8104;default broker;13637,1497;0,0000;0,0000;-505,0477;505,0477;-0,0000;VidyutVanika;-2373,3082;-1,4211;-1,4211;87,8947;-87,8947;-0,0385;TUC_TAC22;-1304,2927;-2147,4291;0,0000;48,3041;-48,2940;-0,0000
519;0,1287;-0,0480;-2288,0001;299,6501;0,0000;default broker;15293,9519;0,0000;0,0000;2002,9870;2002,9870;-0,0000;VidyutVanika;-15169,0647;1200,0000;0,0000;-1986,6310;-1986,6310;-0,0000;TUC_TAC22;-2412,8872;10228,4455;2288,0001;-316,0061;-316,0061;299,6501
520;0,1383;-0,0493;11303,2770;429,1196;429,0438;default broker;17037,6409;0,0000;0,0000;-646,8200;646,8200;-0,0000;VidyutVanika;-3528,3762;-2,8421;-2,8421;133,9519;-133,9519;-0,0758;TUC_TAC22;-2205,9877;-375,7960;0,0000;83,7485;-83,7189;-0,0000
521;0,1467;-0,0498;20676,3750;602,0357;-0,0000;default broker;19353,7604;0,0000;0,0000;-563,5250;563,5026;-0,0000;VidyutVanika;1009,0991;-1,4211;-1,4211;-29,3820;29,3820;-0,0120;TUC_TAC22;313,5156;-658,4607;0,0000;-9,1287;9,1283;-0,0000
522;0,1674;-0,0501;14772,4461;521,1867;521,1575;default broker;20220,7122;0,0000;0,0000;-713,4069;713,4069;-0,0000;VidyutVanika;-5971,2749;-1,4211;-1,4211;210,6725;-210,6725;-0,0291;TUC_TAC22;523,0087;-1871,3256;0,0000;-18,4523;18,4523;-0,0000
523;0,1502;-0,0494;14224,8217;499,9105;499,8808;default broker;21746,8300;0,0000;0,0000;-764,2605;764,2605;-0,0000;VidyutVanika;-9212,4627;-1,4211;-1,4211;323,7585;-323,7585;-0,0297;TUC_TAC22;1690,4544;-2383,2355;0,0000;-59,4085;59,4085;-0,0000
524;0,1329;-0,0484;9926,7581;381,6831;381,6426;default broker;21994,7995;0,0000;0,0000;-845,6984;845,6984;-0,0000;VidyutVanika;-12697,5291;-1,4211;-1,4211;488,2191;-488,2191;-0,0405;TUC_TAC22;629,4877;-3384,4374;0,0000;-24,2038;24,2038;-0,0000
525;0,1542;-0,0480;5466,5784;232,4624;232,4098;default broker;21493,4306;0,0000;0,0000;-913,9932;913,9932;-0,0000;VidyutVanika;-16557,9912;-1,4211;-1,4211;704,1171;-704,1171;-0,0527;TUC_TAC22;531,1390;-6086,7418;0,0000;-22,5863;22,5863;-0,0000
526;0,1298;-0,0457;2307,9554;100,0698;100,0115;default broker;21347,3720;0,0000;0,0000;-925,5933;925,5933;-0,0000;VidyutVanika;-18564,9234;-1,4211;-1,4211;804,9501;-804,9501;-0,0583;TUC_TAC22;-474,4931;-6204,5649;0,0000;20,5734;-20,5494;-0,0000
527;0,1302;-0,0355;-3272,3418;436,8717;59,8364;default broker;20954,2680;0,0000;0,0000;2797,4848;2797,4848;-0,0000;VidyutVanika;-22229,7048;1200,0000;0,0000;-2967,7611;-2967,7611;-0,0000;TUC_TAC22;-1996,9050;2814,4912;2814,4912;-266,5954;-266,5954;377,0353
528;0,1064;-0,0441;-26528,2256;3526,9822;1775,4932;default broker;20029,1185;0,0000;0,0000;2662,9126;2047,0757;-0,0000;VidyutVanika;-42205,7693;1200,0000;0,0000;-5611,3440;-4313,6399;-0,0000;TUC_TAC22;-4351,5747;3561,0455;3561,0455;-578,5508;-429,3431;682,0982
529;0,1215;-0,0353;-23303,2286;3373,6206;2911,7177;default broker;18010,4273;0,0000;0,0000;2607,3790;2607,3790;-0,0000;VidyutVanika;-33178,0524;1200,0000;0,0000;-4803,2039;-4803,2039;-0,0000;TUC_TAC22;-8135,6036;2794,6847;2794,6847;-1177,7956;-1177,7956;461,9029
530;0,1147;-0,0461;-17972,5458;2383,6478;1892,7949;default broker;17142,9819;0,0000;0,0000;2273,6251;2189,8311;-0,0000;VidyutVanika;-30724,1762;1200,0000;0,0000;-4074,8603;-3924,6823;-0,0000;TUC_TAC22;-4391,3515;2421,1460;2421,1460;-582,4125;-557,9446;373,5093
531;0,1041;-0,0414;-3983,7903;430,7758;430,7758;default broker;16117,9295;0,0000;0,0000;1742,8665;1742,8665;-0,0000;VidyutVanika;-19785,9044;1200,0000;0,0000;-2139,4925;-2139,4925;-0,0000;TUC_TAC22;-315,8154;1649,9128;0,0000;-34,1498;-34,1498;-0,0000
532;0,1356;-0,0441;333,5258;14,5960;14,2257;default broker;14899,6983;0,0000;0,0000;-652,0522;652,0522;-0,0000;VidyutVanika;-12676,6192;-8,5263;-8,5263;554,7640;-554,7640;-0,3704;TUC_TAC22;-1889,5533;-7920,6184;0,0000;82,6921;-78,4956;-0,0000
533;0,1216;-0,0407;-1463,1419;180,0576;0,0000;default broker;14176,8240;0,0000;0,0000;1744,6323;1744,6323;-0,0000;VidyutVanika;-14478,7772;1200,0000;0,0000;-1781,7913;-1781,7913;-0,0000;TUC_TAC22;-1161,1887;3071,9587;1463,1419;-142,8985;-142,8985;180,0576
534;0,1139;-0,0410;-20292,1708;2723,3111;1932,4546;default broker;12086,2223;0,0000;0,0000;1622,0316;1532,0217;-0,0000;VidyutVanika;-30150,3951;1200,0000;0,0000;-4046,3342;-3821,7948;-0,0000;TUC_TAC22;-2227,9979;3725,5141;3725,5141;-299,0085;-280,2784;587,7128
535;0,1306;-0,0444;733,3875;31,9930;31,8101;default broker;9943,5884;0,0000;0,0000;-433,7747;433,7747;-0,0000;VidyutVanika;-8331,2900;-4,2632;-4,2632;363,4405;-363,4405;-0,1829;TUC_TAC22;-878,9110;-4526,7232;0,0000;38,3412;-37,9029;-0,0000
536;0,1220;-0,0436;17414,4132;455,3231;-0,0000;default broker;8313,0645;0,0000;0,0000;-217,3562;217,3447;-0,0000;VidyutVanika;9021,8120;-1,3737;-1,3737;-235,8873;235,8873;-0,0120;TUC_TAC22;79,5366;-4929,0000;0,0000;-2,0796;2,0795;-0,0000
